6.250000000000000000e-02,6.250000000000000000e-02,6.250000000000000000e-02,6.250000000000000000e-02,6.250000000000000000e-02,6.250000000000000000e-02,6.250000000000000000e-02,6.250000000000000000e-02,6.250000000000000000e-02
1.228108033537864685e-01,2.537001073360443115e-01,1.233460754156112671e-01,2.539716362953186035e-01,4.925878047943115234e-01,2.537024021148681641e-01,1.230895072221755981e-01,2.539522349834442139e-01,1.228263005614280701e-01
-1.000000000000000000e+00,-5.000000000000000000e-01,0.000000000000000000e+00,-5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00
